Saison ;Compagnie Operating ;Numéro de vol ;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période ;Date de fin  de période ;Compagnie propriétaire ;Type Avion
W19;BE;3124;AF;5028;CDG;MAN;1;1;10:10;10:50;;;BE;EMJ
W19;BE;3128;AF;5010;CDG;MAN;3;3;16:15;16:45;;;BE;EMJ
W19;BE;3122;AF;5022;CDG;MAN;7;7;09:40;10:15;;;BE;EMJ
W19;BE;3123;AF;5029;MAN;CDG;6;6;06:45;09:20;;;BE;EMJ
W19;BE;3132;AF;5012;CDG;MAN;3;3;20:50;21:30;;;BE;EMJ
W19;BE;3131;AF;5013;MAN;CDG;1;1;17:25;20:00;;;BE;EMJ
W19;BE;3131;AF;5013;MAN;CDG;4;4;17:25;20:00;;;BE;EMJ
W19;BE;3010;AF;5014;CDG;BHX;1;1;20:40;21:05;;;BE;EMJ
W19;BE;3009;AF;5015;BHX;CDG;1;1;17:10;19:35;;;BE;EMJ
W19;BE;3006;AF;5024;CDG;BHX;5;5;15:20;15:45;;;BE;EMJ
W19;BE;3123;AF;5029;MAN;CDG;3;3;06:45;09:20;;;BE;EMJ
W19;BE;3128;AF;5010;CDG;MAN;4;4;16:15;16:45;;;BE;EMJ
W19;BE;3127;AF;5011;MAN;CDG;5;5;12:55;15:30;;;BE;EMJ
W19;BE;3121;AF;5023;MAN;CDG;1;1;06:10;08:50;;;BE;EMJ
W19;BE;3121;AF;5023;MAN;CDG;4;4;06:10;08:50;;;BE;EMJ
W19;BE;3124;AF;5028;CDG;MAN;3;3;10:10;10:50;;;BE;EMJ
W19;BE;3123;AF;5029;MAN;CDG;4;4;06:45;09:20;;;BE;EMJ
W19;BE;3132;AF;5012;CDG;MAN;5;5;20:50;21:30;;;BE;EMJ
W19;BE;3128;AF;5010;CDG;MAN;2;2;16:15;16:45;;;BE;EMJ
W19;BE;3131;AF;5013;MAN;CDG;7;7;17:25;20:00;;;BE;EMJ
W19;BE;3010;AF;5014;CDG;BHX;4;4;20:40;21:05;;;BE;EMJ
W19;BE;3009;AF;5015;BHX;CDG;2;2;17:10;19:35;;;BE;EMJ
W19;BE;3001;AF;5019;BHX;CDG;1;1;06:35;09:00;;;BE;EMJ
W19;BE;3127;AF;5011;MAN;CDG;7;7;11:55;14:40;;;BE;EMJ
W19;BE;3127;AF;5011;MAN;CDG;1;1;12:55;15:30;;;BE;EMJ
W19;BE;3006;AF;5024;CDG;BHX;2;2;15:20;15:45;;;BE;EMJ
W19;BE;3010;AF;5014;CDG;BHX;3;3;20:40;21:05;;;BE;EMJ
W19;BE;3009;AF;5015;BHX;CDG;3;3;17:10;19:35;;;BE;EMJ
W19;BE;3127;AF;5011;MAN;CDG;2;2;12:55;15:30;;;BE;EMJ
W19;BE;3132;AF;5012;CDG;MAN;2;2;20:50;21:30;;;BE;EMJ
W19;BE;3009;AF;5015;BHX;CDG;5;5;17:10;19:35;;;BE;EMJ
W19;BE;3002;AF;5018;CDG;BHX;7;7;09:50;10:15;;;BE;EMJ
W19;BE;3001;AF;5019;BHX;CDG;4;4;06:35;09:00;;;BE;EMJ
W19;BE;3122;AF;5022;CDG;MAN;2;2;09:40;10:20;;;BE;EMJ
W19;BE;3006;AF;5024;CDG;BHX;3;3;15:20;15:45;;;BE;EMJ
W19;BE;3124;AF;5028;CDG;MAN;2;2;10:10;10:50;;;BE;EMJ
W19;BE;3124;AF;5028;CDG;MAN;5;5;10:10;10:50;;;BE;EMJ
W19;BE;3132;AF;5012;CDG;MAN;4;4;20:50;21:30;;;BE;EMJ
W19;BE;3006;AF;5024;CDG;BHX;1;1;15:20;15:45;;;BE;EMJ
W19;BE;3005;AF;5025;BHX;CDG;3;3;12:05;14:30;;;BE;EMJ
W19;BE;3128;AF;5010;CDG;MAN;7;7;15:30;16:15;;;BE;EMJ
W19;BE;3128;AF;5010;CDG;MAN;5;5;16:15;16:45;;;BE;EMJ
W19;BE;3010;AF;5014;CDG;BHX;7;7;20:45;21:10;;;BE;EMJ
W19;BE;3001;AF;5019;BHX;CDG;7;7;06:35;09:00;;;BE;EMJ
W19;BE;3122;AF;5022;CDG;MAN;5;5;09:40;10:20;;;BE;EMJ
W19;BE;3124;AF;5028;CDG;MAN;4;4;10:10;10:50;;;BE;EMJ
W19;BE;3128;AF;5010;CDG;MAN;1;1;16:15;16:45;;;BE;EMJ
W19;BE;3131;AF;5013;MAN;CDG;5;5;17:25;20:00;;;BE;EMJ
W19;BE;3009;AF;5015;BHX;CDG;7;7;17:10;19:35;;;BE;EMJ
W19;BE;3002;AF;5018;CDG;BHX;6;6;09:50;10:15;;;BE;EMJ
W19;BE;3001;AF;5019;BHX;CDG;3;3;06:35;09:00;;;BE;EMJ
W19;BE;3122;AF;5022;CDG;MAN;1;1;09:40;10:20;;;BE;EMJ
W19;BE;3123;AF;5029;MAN;CDG;1;1;06:45;09:20;;;BE;EMJ
W19;BE;3131;AF;5013;MAN;CDG;2;2;17:25;20:00;;;BE;EMJ
W19;BE;3002;AF;5018;CDG;BHX;2;2;09:50;10:15;;;BE;EMJ
W19;BE;3122;AF;5022;CDG;MAN;6;6;09:40;10:20;;;BE;EMJ
W19;BE;3124;AF;5028;CDG;MAN;6;6;10:10;10:50;;;BE;EMJ
W19;BE;3002;AF;5018;CDG;BHX;5;5;09:50;10:15;;;BE;EMJ
W19;BE;3121;AF;5023;MAN;CDG;2;2;06:10;08:50;;;BE;EMJ
W19;BE;3006;AF;5024;CDG;BHX;4;4;15:20;15:45;;;BE;EMJ
W19;BE;3005;AF;5025;BHX;CDG;5;5;12:05;14:30;;;BE;EMJ
W19;BE;3127;AF;5011;MAN;CDG;3;3;12:55;15:30;;;BE;EMJ
W19;BE;3131;AF;5013;MAN;CDG;3;3;17:25;20:00;;;BE;EMJ
W19;BE;3010;AF;5014;CDG;BHX;2;2;20:40;21:05;;;BE;EMJ
W19;BE;3002;AF;5018;CDG;BHX;1;1;09:50;10:15;;;BE;EMJ
W19;BE;3002;AF;5018;CDG;BHX;4;4;09:50;10:15;;;BE;EMJ
W19;BE;3121;AF;5023;MAN;CDG;6;6;06:10;08:50;;;BE;EMJ
W19;BE;3005;AF;5025;BHX;CDG;1;1;12:05;14:30;;;BE;EMJ
W19;BE;3005;AF;5025;BHX;CDG;4;4;12:05;14:30;;;BE;EMJ
W19;BE;3009;AF;5015;BHX;CDG;4;4;17:10;19:35;;;BE;EMJ
W19;BE;3001;AF;5019;BHX;CDG;6;6;06:35;09:00;;;BE;EMJ
W19;BE;3122;AF;5022;CDG;MAN;4;4;09:40;10:20;;;BE;EMJ
W19;BT;691;AF;7983;RIX;CDG;4;4;07:20;09:10;;;BT;223
W19;BT;694;AF;7984;CDG;RIX;4;4;18:45;22:30;;;BT;223
W19;BT;702;AF;7986;CDG;VNO;7;7;16:45;20:25;;;BT;223
W19;BT;701;AF;7987;VNO;CDG;7;7;14:15;16:00;;;BT;223
W19;BT;621;KL;2842;TLL;AMS;3;3;07:35;09:00;;;BT;223
W19;BT;622;KL;2843;AMS;TLL;5;5;10:20;13:40;;;BT;223
W19;BT;619;KL;3092;RIX;AMS;3;3;16:25;17:50;;;BT;223
W19;BT;621;KL;2842;TLL;AMS;4;4;07:35;09:00;;;BT;223
W19;BT;609;KL;2844;VNO;AMS;3;3;07:55;09:20;;;BT;223
W19;BT;691;AF;7983;RIX;CDG;2;2;07:20;09:10;;;BT;223
W19;BT;691;AF;7983;RIX;CDG;5;5;07:20;09:10;;;BT;223
W19;BT;609;KL;2844;VNO;AMS;6;6;07:55;09:20;;;BT;223
W19;BT;610;KL;2845;AMS;VNO;5;5;10:20;13:35;;;BT;223
W19;BT;618;KL;3091;AMS;RIX;3;3;10:20;13:35;;;BT;223
W19;BT;621;KL;2842;TLL;AMS;2;2;07:35;09:00;;;BT;223
W19;BT;622;KL;2843;AMS;TLL;7;7;10:20;13:40;;;BT;223
W19;BT;622;KL;2843;AMS;TLL;3;3;10:20;13:40;;;BT;223
W19;BT;617;KL;3090;RIX;AMS;2;2;07:35;09:00;;;BT;223
W19;BT;620;KL;3093;AMS;RIX;7;7;18:55;22:10;;;BT;223
W19;BT;621;KL;2842;TLL;AMS;1;1;07:35;09:00;;;BT;223
W19;BT;610;KL;2845;AMS;VNO;6;6;10:20;13:35;;;BT;223
W19;BT;619;KL;3092;RIX;AMS;7;7;16:25;17:50;;;BT;223
W19;BT;618;KL;3091;AMS;RIX;4;4;10:20;13:35;;;BT;223
W19;BT;619;KL;3092;RIX;AMS;1;1;16:25;17:50;;;BT;223
W19;BT;620;KL;3093;AMS;RIX;3;3;18:55;22:10;;;BT;223
W19;BT;690;AF;7972;CDG;TLL;1;1;18:40;22:30;;;BT;223
W19;BT;689;AF;7973;TLL;CDG;5;5;15:55;17:55;;;BT;223
W19;BT;693;AF;7985;RIX;CDG;1;1;16:10;18:00;;;BT;223
W19;BT;701;AF;7987;VNO;CDG;2;2;14:50;16:40;;;BT;223
W19;BT;692;AF;7982;CDG;RIX;4;4;10:10;13:55;;;BT;223
W19;BT;694;AF;7984;CDG;RIX;3;3;18:45;22:30;;;BT;223
W19;BT;621;KL;2842;TLL;AMS;6;6;07:35;09:00;;;BT;223
W19;BT;622;KL;2843;AMS;TLL;2;2;10:20;13:40;;;BT;223
W19;BT;617;KL;3090;RIX;AMS;1;1;07:35;09:00;;;BT;223
W19;BT;621;KL;2842;TLL;AMS;7;7;07:35;09:00;;;BT;223
W19;BT;622;KL;2843;AMS;TLL;6;6;10:20;13:40;;;BT;223
W19;BT;609;KL;2844;VNO;AMS;7;7;07:55;09:20;;;BT;223
W19;BT;617;KL;3090;RIX;AMS;3;3;07:35;09:00;;;BT;223
W19;BT;619;KL;3092;RIX;AMS;4;4;16:25;17:50;;;BT;223
W19;BT;702;AF;7986;CDG;VNO;4;4;17:25;21:05;;;BT;223
W19;BT;692;AF;7982;CDG;RIX;5;5;10:10;13:55;;;BT;223
W19;BT;691;AF;7983;RIX;CDG;3;3;07:20;09:10;;;BT;223
W19;BT;694;AF;7984;CDG;RIX;7;7;18:45;22:30;;;BT;223
W19;BT;690;AF;7972;CDG;TLL;5;5;18:40;22:30;;;BT;223
W19;BT;691;AF;7983;RIX;CDG;1;1;07:20;09:10;;;BT;223
W19;BT;693;AF;7985;RIX;CDG;5;5;16:10;18:00;;;BT;223
W19;BT;702;AF;7986;CDG;VNO;2;2;17:25;21:05;;;BT;223
W19;BT;701;AF;7987;VNO;CDG;4;4;14:50;16:40;;;BT;223
W19;BT;617;KL;3090;RIX;AMS;6;6;07:35;09:00;;;BT;223
W19;BT;618;KL;3091;AMS;RIX;7;7;10:20;13:35;;;BT;223
W19;BT;620;KL;3093;AMS;RIX;6;6;18:55;22:10;;;BT;223
W19;BT;609;KL;2844;VNO;AMS;4;4;07:55;09:20;;;BT;223
W19;BT;610;KL;2845;AMS;VNO;7;7;10:20;13:35;;;BT;223
W19;BT;617;KL;3090;RIX;AMS;4;4;07:35;09:00;;;BT;223
W19;BT;618;KL;3091;AMS;RIX;2;2;10:20;13:35;;;BT;223
W19;BT;609;KL;2844;VNO;AMS;2;2;07:55;09:20;;;BT;223
W19;BT;610;KL;2845;AMS;VNO;4;4;10:20;13:35;;;BT;223
W19;BT;618;KL;3091;AMS;RIX;6;6;10:20;13:35;;;BT;223
W19;BT;620;KL;3093;AMS;RIX;1;1;18:55;22:10;;;BT;223
W19;BT;610;KL;2845;AMS;VNO;2;2;10:20;13:35;;;BT;223
W19;BT;617;KL;3090;RIX;AMS;5;5;07:35;09:00;;;BT;223
W19;BT;689;AF;7973;TLL;CDG;7;7;15:55;17:55;;;BT;223
W19;BT;692;AF;7982;CDG;RIX;2;2;10:10;13:55;;;BT;223
W19;BT;693;AF;7985;RIX;CDG;4;4;16:10;18:00;;;BT;223
W19;BT;621;KL;2842;TLL;AMS;5;5;07:35;09:00;;;BT;223
W19;BT;622;KL;2843;AMS;TLL;1;1;10:20;13:40;;;BT;223
W19;BT;609;KL;2844;VNO;AMS;1;1;07:55;09:20;;;BT;223
W19;BT;610;KL;2845;AMS;VNO;3;3;10:20;13:35;;;BT;223
W19;BT;617;KL;3090;RIX;AMS;7;7;07:35;09:00;;;BT;223
W19;BT;619;KL;3092;RIX;AMS;5;5;16:25;17:50;;;BT;223
W19;BT;620;KL;3093;AMS;RIX;2;2;18:55;22:10;;;BT;223
W19;BT;618;KL;3091;AMS;RIX;1;1;10:20;13:35;;;BT;223
W19;BT;690;AF;7972;CDG;TLL;7;7;18:40;22:30;;;BT;223
W19;BT;689;AF;7973;TLL;CDG;1;1;15:55;17:55;;;BT;223
W19;BT;693;AF;7985;RIX;CDG;7;7;16:10;18:00;;;BT;223
W19;BT;618;KL;3091;AMS;RIX;5;5;10:20;13:35;;;BT;223
W19;BT;692;AF;7982;CDG;RIX;3;3;10:10;13:55;;;BT;223
W19;BT;692;AF;7982;CDG;RIX;6;6;10:10;13:55;;;BT;223
W19;BT;694;AF;7984;CDG;RIX;5;5;18:45;22:30;;;BT;223
W19;BT;693;AF;7985;RIX;CDG;3;3;16:10;18:00;;;BT;223
W19;BT;610;KL;2845;AMS;VNO;1;1;10:20;13:35;;;BT;223
W19;BT;692;AF;7982;CDG;RIX;1;1;10:10;13:55;;;BT;223
W19;BT;609;KL;2844;VNO;AMS;5;5;07:55;09:20;;;BT;223
W19;BT;619;KL;3092;RIX;AMS;6;6;16:25;17:50;;;BT;223
W19;BT;620;KL;3093;AMS;RIX;4;4;18:55;22:10;;;BT;223
W19;BT;691;AF;7983;RIX;CDG;6;6;07:20;09:10;;;BT;223
W19;BT;694;AF;7984;CDG;RIX;1;1;18:45;22:30;;;BT;223
W19;BT;622;KL;2843;AMS;TLL;4;4;10:20;13:40;;;BT;223
W19;BT;619;KL;3092;RIX;AMS;2;2;16:25;17:50;;;BT;223
W19;BT;620;KL;3093;AMS;RIX;5;5;18:55;22:10;;;BT;223
W19;BT;693;AF;7985;RIX;CDG;2;2;16:15;18:05;;;BT;223
W19;BT;694;AF;7984;CDG;RIX;2;2;18:50;22:30;;;BT;223
W19;CI;74;KL;209;AMS;TPE;6;7;11:00;06:35;;;CI;350
W19;CI;73;KL;210;TPE;AMS;5;5;00:55;07:15;;;CI;350
W19;CI;73;KL;210;TPE;AMS;1;1;00:55;07:50;;;CI;350
W19;CI;73;KL;210;TPE;AMS;6;6;00:55;07:15;;;CI;350
W19;CI;74;KL;209;AMS;TPE;1;2;11:00;06:35;;;CI;350
W19;CI;74;KL;209;AMS;TPE;5;6;11:00;06:35;;;CI;350
W19;CI;73;KL;210;TPE;AMS;3;3;00:55;07:50;;;CI;350
W19;CI;74;KL;209;AMS;TPE;3;4;11:00;06:35;;;CI;350
W19;CZ;345;KL;4302;PEK;AMS;3;3;00:30;04:40;;;CZ;330
W19;CZ;346;KL;4303;AMS;PEK;3;4;14:10;06:55;;;CZ;330
W19;CZ;346;KL;4303;AMS;PEK;6;7;14:10;06:55;;;CZ;330
W19;CZ;346;KL;4303;AMS;PEK;2;3;14:10;06:55;;;CZ;330
W19;CZ;345;KL;4302;PEK;AMS;2;2;00:30;04:40;;;CZ;330
W19;CZ;346;KL;4303;AMS;PEK;1;2;14:10;06:55;;;CZ;330
W19;CZ;346;KL;4303;AMS;PEK;5;6;14:10;06:55;;;CZ;330
W19;CZ;345;KL;4302;PEK;AMS;6;6;00:30;04:40;;;CZ;330
W19;CZ;346;KL;4303;AMS;PEK;7;1;14:10;06:55;;;CZ;330
W19;CZ;346;KL;4303;AMS;PEK;4;5;14:10;06:55;;;CZ;330
W19;CZ;345;KL;4302;PEK;AMS;4;4;00:30;04:40;;;CZ;330
W19;CZ;345;KL;4302;PEK;AMS;5;5;00:30;04:40;;;CZ;330
W19;CZ;345;KL;4302;PEK;AMS;7;7;00:30;04:40;;;CZ;330
W19;CZ;345;KL;4302;PEK;AMS;1;1;00:30;04:40;;;CZ;330
W19;CZ;348;AF;7760;CDG;CAN;2;3;11:45;06:20;;;CZ;350
W19;CZ;347;AF;7761;CAN;CDG;3;3;00:20;06:40;;;CZ;350
W19;CZ;348;AF;7760;CDG;CAN;1;2;11:45;06:20;;;CZ;350
W19;CZ;348;AF;7760;CDG;CAN;5;6;11:45;06:20;;;CZ;350
W19;CZ;347;AF;7761;CAN;CDG;5;5;00:20;06:40;;;CZ;350
W19;CZ;347;AF;7761;CAN;CDG;1;1;00:20;06:40;;;CZ;350
W19;CZ;348;AF;7760;CDG;CAN;3;4;11:45;06:20;;;CZ;350
W19;CZ;348;AF;7760;CDG;CAN;7;1;11:45;06:20;;;CZ;350
W19;CZ;347;AF;7761;CAN;CDG;4;4;00:20;06:40;;;CZ;350
W19;CZ;348;AF;7760;CDG;CAN;4;5;11:45;06:20;;;CZ;350
W19;CZ;347;AF;7761;CAN;CDG;6;6;00:20;06:40;;;CZ;350
W19;CZ;348;AF;7760;CDG;CAN;6;7;11:45;06:20;;;CZ;350
W19;CZ;347;AF;7761;CAN;CDG;7;7;00:20;06:40;;;CZ;350
W19;CZ;347;AF;7761;CAN;CDG;2;2;00:20;06:40;;;CZ;350
W19;CZ;307;KL;4300;CAN;AMS;7;7;00:05;05:55;;;CZ;787
W19;CZ;307;KL;4300;CAN;AMS;3;3;00:05;05:55;;;CZ;787
W19;CZ;307;KL;4300;CAN;AMS;6;6;00:05;05:55;;;CZ;787
W19;CZ;307;KL;4300;CAN;AMS;1;1;00:05;05:55;;;CZ;787
W19;CZ;308;KL;4301;AMS;CAN;1;2;12:30;06:45;;;CZ;787
W19;CZ;307;KL;4300;CAN;AMS;2;2;00:05;05:55;;;CZ;787
W19;CZ;308;KL;4301;AMS;CAN;2;3;12:30;06:45;;;CZ;787
W19;CZ;308;KL;4301;AMS;CAN;5;6;12:30;06:45;;;CZ;787
W19;CZ;307;KL;4300;CAN;AMS;5;5;00:05;05:55;;;CZ;787
W19;CZ;307;KL;4300;CAN;AMS;4;4;00:05;05:55;;;CZ;787
W19;CZ;308;KL;4301;AMS;CAN;6;7;12:30;06:45;;;CZ;787
W19;CZ;308;KL;4301;AMS;CAN;7;1;12:30;06:45;;;CZ;787
W19;CZ;308;KL;4301;AMS;CAN;3;4;12:30;06:45;;;CZ;787
W19;CZ;308;KL;4301;AMS;CAN;4;5;12:30;06:45;;;CZ;787
W19;DL;97;AF;3550;CDG;DTW;1;1;10:20;13:34;;;DL;330
W19;DL;72;AF;3641;ATL;AMS;7;1;17:50;08:30;;;DL;330
W19;DL;74;AF;3655;ATL;AMS;4;5;20:08;10:50;;;DL;330
W19;DL;74;AF;3655;ATL;AMS;7;1;20:08;10:50;;;DL;330
W19;DL;75;AF;3667;AMS;ATL;4;4;13:15;17:17;;;DL;330
W19;DL;73;AF;3664;AMS;ATL;6;6;10:35;14:35;;;DL;330
W19;DL;262;AF;3577;JFK;CDG;3;4;17:50;07:20;;;DL;330
W19;DL;83;AF;3620;CDG;ATL;1;1;09:10;13:09;;;DL;330
W19;DL;83;AF;3620;CDG;ATL;4;4;09:10;13:09;;;DL;330
W19;DL;74;AF;3655;ATL;AMS;2;3;20:08;10:50;;;DL;330
W19;DL;74;AF;3655;ATL;AMS;5;6;20:08;10:50;;;DL;330
W19;DL;73;AF;3664;AMS;ATL;2;2;10:35;14:35;;;DL;330
W19;DL;118;AF;3563;LAX;CDG;7;1;12:00;08:15;;;DL;330
W19;DL;72;AF;3641;ATL;AMS;3;4;17:50;08:30;;;DL;330
W19;DL;72;AF;3641;ATL;AMS;6;7;17:50;08:30;;;DL;330
W19;DL;97;AF;3550;CDG;DTW;7;7;10:20;13:34;;;DL;330
W19;DL;263;AF;3628;CDG;JFK;4;4;10:30;13:04;;;DL;330
W19;DL;97;AF;3550;CDG;DTW;5;5;10:20;13:34;;;DL;330
W19;DL;83;AF;3620;CDG;ATL;3;3;09:10;13:09;;;DL;330
W19;DL;75;AF;3667;AMS;ATL;3;3;13:15;17:17;;;DL;330
W19;DL;74;AF;3655;ATL;AMS;3;4;20:08;10:50;;;DL;330
W19;DL;97;AF;3550;CDG;DTW;6;6;10:20;13:34;;;DL;330
W19;DL;82;AF;3611;ATL;CDG;4;5;15:40;06:10;;;DL;330
W19;DL;82;AF;3611;ATL;CDG;7;1;15:40;06:10;;;DL;330
W19;DL;263;AF;3628;CDG;JFK;6;6;10:30;13:04;;;DL;330
W19;DL;72;AF;3641;ATL;AMS;2;3;17:50;08:30;;;DL;330
W19;DL;72;AF;3641;ATL;AMS;5;6;17:50;08:30;;;DL;330
W19;DL;119;AF;3607;CDG;LAX;7;7;15:15;18:19;;;DL;330
W19;DL;82;AF;3611;ATL;CDG;3;4;15:40;06:10;;;DL;330
W19;DL;85;AF;8984;CDG;ATL;6;6;15:40;19:32;;;DL;330
W19;DL;98;AF;3605;DTW;CDG;7;1;18:04;08:05;;;DL;330
W19;DL;83;AF;3620;CDG;ATL;7;7;09:10;13:09;;;DL;330
W19;DL;73;AF;3664;AMS;ATL;5;5;10:35;14:35;;;DL;330
W19;DL;85;AF;8984;CDG;ATL;1;1;15:40;19:32;;;DL;330
W19;DL;85;AF;8984;CDG;ATL;2;2;15:40;19:32;;;DL;330
W19;DL;85;AF;8984;CDG;ATL;5;5;15:40;19:32;;;DL;330
W19;DL;118;AF;3563;LAX;CDG;5;6;12:00;08:15;;;DL;330
W19;DL;262;AF;3577;JFK;CDG;7;1;17:50;07:20;;;DL;330
W19;DL;98;AF;3605;DTW;CDG;1;2;18:04;08:05;;;DL;330
W19;DL;72;AF;3641;ATL;AMS;4;5;17:50;08:30;;;DL;330
W19;DL;73;AF;3664;AMS;ATL;1;1;10:35;14:35;;;DL;330
W19;DL;73;AF;3664;AMS;ATL;7;7;10:35;14:35;;;DL;330
W19;DL;75;AF;3667;AMS;ATL;5;5;13:15;17:17;;;DL;330
W19;DL;82;AF;3611;ATL;CDG;2;3;15:40;06:10;;;DL;330
W19;DL;263;AF;3628;CDG;JFK;1;1;10:30;13:04;;;DL;330
W19;DL;73;AF;3664;AMS;ATL;3;3;10:35;14:35;;;DL;330
W19;DL;262;AF;3577;JFK;CDG;5;6;17:50;07:20;;;DL;330
W19;DL;98;AF;3605;DTW;CDG;3;4;18:04;08:05;;;DL;330
W19;DL;98;AF;3605;DTW;CDG;6;7;18:04;08:05;;;DL;330
W19;DL;263;AF;3628;CDG;JFK;3;3;10:30;13:04;;;DL;330
W19;DL;263;AF;3628;CDG;JFK;7;7;10:30;13:04;;;DL;330
W19;DL;132;KL;6018;DTW;AMS;4;5;15:56;05:45;;;DL;330
W19;DL;142;KL;6032;SEA;AMS;1;2;13:23;08:15;;;DL;330
W19;DL;142;KL;6032;SEA;AMS;4;5;13:23;08:15;;;DL;330
W19;DL;162;KL;6058;MSP;AMS;5;6;19:40;11:00;;;DL;330
W19;DL;160;KL;6064;MSP;AMS;7;1;15:15;06:25;;;DL;330
W19;DL;85;KL;6100;CDG;ATL;7;7;15:40;19:32;;;DL;330
W19;DL;263;KL;6184;CDG;JFK;3;3;10:30;13:04;;;DL;330
W19;DL;119;KL;6002;CDG;LAX;6;6;15:15;18:19;;;DL;330
W19;DL;258;KL;6016;BOS;AMS;5;6;19:25;08:30;;;DL;330
W19;DL;132;KL;6018;DTW;AMS;6;7;15:56;05:45;;;DL;330
W19;DL;139;KL;6019;AMS;DTW;6;6;15:20;18:23;;;DL;330
W19;DL;136;KL;6034;DTW;AMS;6;7;20:34;10:30;;;DL;330
W19;DL;73;KL;6075;AMS;ATL;3;3;10:35;14:35;;;DL;330
W19;DL;119;KL;6002;CDG;LAX;7;7;15:15;18:19;;;DL;330
W19;DL;118;KL;6003;LAX;CDG;7;1;12:00;08:15;;;DL;330
W19;DL;74;KL;6012;ATL;AMS;7;1;20:08;10:50;;;DL;330
W19;DL;143;KL;6033;AMS;SEA;1;1;09:50;11:28;;;DL;330
W19;DL;143;KL;6033;AMS;SEA;4;4;09:50;11:28;;;DL;330
W19;DL;162;KL;6058;MSP;AMS;1;2;19:40;11:00;;;DL;330
W19;DL;162;KL;6058;MSP;AMS;7;1;19:40;11:00;;;DL;330
W19;DL;163;KL;6059;AMS;MSP;1;1;12:55;15:16;;;DL;330
W19;DL;72;KL;6072;ATL;AMS;2;3;17:50;08:30;;;DL;330
W19;DL;74;KL;6012;ATL;AMS;4;5;20:08;10:50;;;DL;330
W19;DL;75;KL;6013;AMS;ATL;1;1;13:15;17:17;;;DL;330
W19;DL;75;KL;6013;AMS;ATL;4;4;13:15;17:17;;;DL;330
W19;DL;258;KL;6016;BOS;AMS;6;7;19:25;08:30;;;DL;330
W19;DL;142;KL;6032;SEA;AMS;7;1;13:23;08:15;;;DL;330
W19;DL;73;KL;6075;AMS;ATL;7;7;10:35;14:35;;;DL;330
W19;DL;82;KL;6093;ATL;CDG;7;1;15:40;06:10;;;DL;330
W19;DL;98;KL;6161;DTW;CDG;3;4;18:04;08:05;;;DL;330
W19;DL;85;AF;8984;CDG;ATL;3;3;15:40;19:32;;;DL;330
W19;DL;83;KL;6084;CDG;ATL;2;2;09:10;13:09;;;DL;330
W19;DL;83;KL;6084;CDG;ATL;6;6;09:10;13:09;;;DL;330
W19;DL;82;KL;6093;ATL;CDG;1;2;15:40;06:10;;;DL;330
W19;DL;98;KL;6161;DTW;CDG;4;5;18:04;08:05;;;DL;330
W19;DL;162;KL;6058;MSP;AMS;6;7;19:40;11:00;;;DL;330
W19;DL;160;KL;6064;MSP;AMS;6;7;15:15;06:25;;;DL;330
W19;DL;161;KL;6065;AMS;MSP;1;1;10:40;12:59;;;DL;330
W19;DL;73;KL;6075;AMS;ATL;5;5;10:35;14:35;;;DL;330
W19;DL;137;KL;6120;AMS;DTW;3;3;13:00;16:04;;;DL;330
W19;DL;98;KL;6161;DTW;CDG;5;6;18:04;08:05;;;DL;330
W19;DL;259;KL;6017;AMS;BOS;6;6;10:20;12:25;;;DL;330
W19;DL;143;KL;6033;AMS;SEA;3;3;09:50;11:28;;;DL;330
W19;DL;160;KL;6064;MSP;AMS;2;3;15:15;06:25;;;DL;330
W19;DL;161;KL;6065;AMS;MSP;5;5;10:40;12:59;;;DL;330
W19;DL;85;KL;6100;CDG;ATL;2;2;15:40;19:32;;;DL;330
W19;DL;85;KL;6100;CDG;ATL;5;5;15:40;19:32;;;DL;330
W19;DL;263;KL;6184;CDG;JFK;1;1;10:30;13:04;;;DL;330
W19;DL;74;AF;3655;ATL;AMS;1;2;20:08;10:50;;;DL;330
W19;DL;75;AF;3667;AMS;ATL;6;6;13:15;17:17;;;DL;330
W19;DL;74;KL;6012;ATL;AMS;1;2;20:08;10:50;;;DL;330
W19;DL;258;KL;6016;BOS;AMS;3;4;19:25;08:30;;;DL;330
W19;DL;259;KL;6017;AMS;BOS;4;4;10:20;12:25;;;DL;330
W19;DL;139;KL;6019;AMS;DTW;1;1;15:20;18:23;;;DL;330
W19;DL;82;KL;6093;ATL;CDG;2;3;15:40;06:10;;;DL;330
W19;DL;262;KL;6173;JFK;CDG;4;5;17:50;07:20;;;DL;330
W19;DL;259;KL;6017;AMS;BOS;2;2;10:20;12:25;;;DL;330
W19;DL;132;KL;6018;DTW;AMS;2;3;15:56;05:45;;;DL;330
W19;DL;132;KL;6018;DTW;AMS;5;6;15:56;05:45;;;DL;330
W19;DL;139;KL;6019;AMS;DTW;2;2;15:20;18:23;;;DL;330
W19;DL;143;KL;6033;AMS;SEA;7;7;09:50;11:28;;;DL;330
W19;DL;160;KL;6064;MSP;AMS;1;2;15:15;06:25;;;DL;330
W19;DL;161;KL;6065;AMS;MSP;6;6;10:40;12:59;;;DL;330
